prot_rh20,prot_tess,power,Tmag,snr,status
21.24,17.688450210936878,0.2021454692652301,13.5616,6.938002631226648,match
23.3,20.0,0.2020549878575733,12.5453,5.707103041869545,match
23.74,10.526764566556134,0.2020335385988505,10.8465,13.63415264567184,alias
12.49,13.59393160824616,0.2019558783869847,13.6377,8.064012279934158,match
9.31,4.53149534044332,0.2018846207481519,12.4815,14.16422516819241,alias
13.94,8.832975594244374,0.2018449497653708,12.1547,5.389891842144456,not_recovered
17.45,19.88190033103695,0.2016875132896145,11.8171,11.307074553526531,match
14.84,7.189026560124227,0.2014957483082991,12.0505,5.712101605249131,alias
14.91,14.963302134536391,0.201261101519614,11.2573,10.993355912328209,match
19.73,9.6240796881767,0.201230121910511,12.9226,8.046767675820044,alias
20.63,20.0,0.2011961148920064,13.3024,5.339549232598912,match
11.03,5.773447648739932,0.2009144873516206,12.9732,10.458546140703564,alias
20.43,20.0,0.2008072186978262,12.6935,6.219912417579751,match
17.65,11.038696537678208,0.2006491179888126,10.9686,7.968364270937423,not_recovered
15.58,9.148997488575077,0.2006325524380442,14.0938,5.06002349799967,not_recovered
9.44,8.235250518825971,0.2002829051007973,10.0692,9.652044793671926,match
22.55,20.0,0.2002218829972129,13.1234,5.222855374966872,match
16.64,6.629870517333969,0.2002165969959644,11.3267,10.46606943293141,not_recovered
36.04,9.5152864605635,0.1997567273542764,13.8921,15.651135791094346,not_recovered
18.69,10.055203619909502,0.1996127641249584,12.4585,5.5332163672337735,alias
20.75,20.0,0.1992327865091107,11.8373,5.952956031394454,match
23.34,20.0,0.199014316133966,12.4325,5.584740339502238,match
34.64,20.0,0.1985950476608659,11.913,6.917636342046929,alias
6.65,6.829343249638895,0.1985787408107166,14.6512,9.627543174706844,match
13.09,9.61949699147223,0.1985183623158146,11.4068,8.931938370166908,not_recovered
26.73,10.710946160890732,0.1984848726298098,12.8759,7.986614563232608,not_recovered
14.53,7.125633296992239,0.1984846801098376,12.22,9.855663169788324,alias
2.52,2.523936623317622,0.198446159119143,14.5707,14.583871923669133,match
22.15,20.0,0.197926111303182,12.7365,9.295416930310308,match
17.1,8.04824164282351,0.1978478883292359,14.0762,4.772985881112211,alias
14.04,11.412870422679884,0.1974940943622747,15.4682,4.563438859066016,match
5.56,5.311947219964622,0.1974595172984949,15.9398,10.39745450241644,match
24.24,16.763729631864816,0.1970430219417895,13.4047,3.648492426714217,not_recovered
35.14,11.477712928051236,0.1970357542902274,10.3883,7.246382768286101,not_recovered
1.68,1.6902329755919463,0.1970143688779286,14.6603,18.6248303515062,match
13.14,6.824728970240471,0.196965345577968,12.871,8.86782093408426,alias
16.23,20.0,0.1968950482659305,13.4394,5.485613397099574,match
4.7,4.722157291910156,0.1967873010915442,14.0452,11.253885637101083,match
19.9,9.475120453673304,0.1966634003253154,13.2907,8.462913047858164,alias
14.03,15.538773512341796,0.1966277156977665,11.764,7.803264135197063,match
17.62,20.0,0.1965128002766569,12.0843,5.470118723609449,match
21.09,11.361521550181502,0.1960637594906824,11.4448,9.467575058497836,alias
16.22,16.666916672916823,0.1959401053356007,11.9817,5.937946288888888,match
25.07,12.469558386173617,0.1959216843353168,14.9934,10.751135123772936,alias
33.25,9.98068717718392,0.1958953275053683,12.4356,7.822773296313741,not_recovered
10.45,10.035223988439306,0.1957747776427202,14.062,7.661415114433411,match
22.46,9.916993930739022,0.1957523300604687,12.8057,8.627868348678776,alias
34.14,20.0,0.1955860802145058,11.5671,9.345001618194098,alias
14.04,13.54834776246799,0.1953337471682505,13.2003,7.200584392436821,match
24.06,14.2257217847769,0.1950663580376904,11.2089,6.431202400282795,alias
8.7,7.605845911626792,0.1950149244429894,12.9664,9.300519481549516,match
11.03,9.768341465558924,0.1946950656165156,11.599,7.5179651858383,match
24.44,20.0,0.1944896589213609,13.4481,9.852951859839983,match
34.35,9.14485596707819,0.1944587957963466,10.557,8.438519272608774,not_recovered
10.81,10.005402971634398,0.194395957973458,12.3401,8.797902757910817,match
26.27,20.0,0.1943283022175667,11.8382,9.539579158830875,match
2.35,2.3357157872608787,0.1941547123173991,15.1946,16.78270434501066,match
20.76,9.670147954743255,0.194071194656204,12.5789,7.648350945227024,alias
4.97,5.354182729375482,0.1938683017681825,12.7676,12.32787467841012,match
18.41,20.0,0.1937926795411164,10.0399,9.868142119482409,match
11.52,9.492930069631337,0.1936458738291055,13.021,14.08074100821149,not_recovered
13.7,20.0,0.1936153028929904,11.637,7.219602171054832,not_recovered
19.28,17.104371921182267,0.193084978303905,12.7421,5.338601742967551,match
19.34,18.82582175533717,0.1930777205898066,11.7846,5.810822492641371,match
9.3,9.360967184801382,0.1930010019805785,11.9433,7.6667018244369824,match
20.43,14.63803438508662,0.1930003990325109,10.9561,6.591902031185854,not_recovered
17.49,14.723381700125884,0.1929758722657005,13.3447,3.9888963440016014,match
20.84,20.0,0.1929591977540154,10.6839,4.23180890475925,match
7.41,7.4542953943175325,0.1928560216964762,14.6723,8.953082433366601,match
1.75,1.7428746215745632,0.1928390976425689,13.39,19.98931129161462,match
12.59,10.477627422320712,0.1926352887491757,10.2955,14.348649074468664,match
6.12,6.166440047728724,0.1926140264613159,13.822,18.8333706645064,match
6.1,6.166440047728724,0.1926140264613159,13.5201,18.8333706645064,match
33.96,10.78528441079402,0.1926123744746188,11.586,7.0238827455109645,not_recovered
21.86,10.91346626068166,0.1925737079279063,11.3835,7.507047736657537,alias
27.15,17.177088969622016,0.1925685427720272,13.2902,3.4316964047967478,alias
24.3,20.0,0.1925401677718121,12.9415,5.733711381296432,match
9.44,9.347972404509507,0.192527882581468,12.5444,8.280969500763065,match
17.7,9.787271526095576,0.1924448348559047,12.5105,7.825074391838276,alias
4.79,4.948889829187359,0.1924261262853894,15.6402,11.21254627299675,match
22.93,10.418190342240974,0.1923249601283674,11.9703,7.233082099338818,alias
1.79,1.765261945426381,0.1923049516269512,15.1777,18.11616826113492,match
14.27,14.755644090305443,0.1923049063351916,14.0542,6.412225728680211,match
20.98,14.018420388594496,0.192266876247883,10.9247,11.424564949795458,not_recovered
14.32,7.781629723010121,0.1920196651603715,12.0591,8.029467258144372,alias
16.04,17.719480105254764,0.1920037562360132,13.7274,5.427654752244379,match
10.93,5.203849846614991,0.1919000508266729,13.1004,12.01437925820694,alias
17.27,15.08621860149355,0.191843245985683,12.6292,3.6146310297902153,match
17.38,8.538056633495984,0.1918263687818545,13.1817,5.42902961685971,alias
30.09,10.814151540220935,0.1915655343689613,14.6143,7.077752119649393,not_recovered
18.93,8.875664017254463,0.1915136727636511,12.6221,5.3043883779426215,alias
5.24,5.144219639798139,0.1914807428396188,14.7481,10.639509447216565,match
12.42,10.978706585643002,0.1912840165098703,14.054,7.908074697185078,match
18.53,11.840997495603984,0.1911791595241864,12.5533,4.389504068457274,not_recovered
31.08,11.291666666666668,0.1911210188312758,11.7622,5.371119942121162,not_recovered
17.74,9.054681770026892,0.1911170154927298,13.5256,7.883743112146397,alias
20.4,20.0,0.1910383751306721,13.1219,5.337544880376826,match
14.84,7.860351597042904,0.1905050309129216,12.6518,16.123110451925367,alias
21.52,9.546762898999011,0.1904598248223571,12.1966,7.452286661833168,alias
18.79,20.0,0.1904208144014158,12.2341,5.739395256625177,match
26.94,20.0,0.1901438578171759,12.4501,5.707658352324248,match
1.23,1.2275449101796407,0.1900458585463901,15.5405,21.38432708909433,match
22.74,17.324393856708504,0.1899641270677987,11.8108,3.901634720963501,match
19.89,9.951188930186737,0.1899504645728868,13.2632,8.473094870256444,alias
13.68,15.843433623271068,0.1898101022445951,12.92,10.216955042885868,match
8.22,6.799461477265773,0.1897312888962393,13.0896,8.60806630040352,not_recovered
11.53,10.693936477382096,0.1896694179207556,13.0941,7.244939651175517,match
16.98,8.779235145385588,0.1893737435496506,12.6381,7.554453681242986,alias
1.75,1.7430249978429848,0.1892497662117217,13.639,17.72973149959854,match
12.66,10.693936477382096,0.1890198792251273,12.7179,6.682712689569534,match
2.43,2.416170138737877,0.1889142279020084,14.4778,16.23211635929429,match
22.42,20.0,0.1887533796838817,12.8283,5.806148999436426,match
26.81,20.0,0.1887484641387333,12.001,5.910545828805853,match
4.5,4.562195898088649,0.1885464907518122,12.4264,17.415521632023342,match
21.7,10.40209708374292,0.1885271966707744,12.2098,7.864330003472626,alias
19.09,9.670147954743255,0.1883071404227136,10.7619,14.346069262105354,alias
23.71,19.074678111587986,0.1880689672782969,13.0415,6.143881772933975,match
15.31,20.0,0.1879957554351638,11.0051,8.565563898687847,match
32.57,17.032267954319,0.1879660048612791,10.7801,4.74423749367974,alias
8.46,8.998218334953028,0.1879285153278645,13.6237,13.47944230398356,match
3.1,3.037369126049042,0.1877147648521928,13.44,10.037372454213,match
16.3,14.897097271569349,0.187311582748292,11.8738,3.685330734442725,match
22.21,20.0,0.1872275875863225,12.2768,6.476727846861945,match
30.92,11.210210361701051,0.1871298117257492,13.9854,7.177678266693703,not_recovered
22.46,17.3690792559012,0.1867764000237252,12.1804,4.373213716434434,match
16.31,20.0,0.1867176523613456,12.0122,6.409902714645924,match
5.59,5.0390022675736965,0.1862847293682721,11.8031,11.450030967631829,not_recovered
15.15,20.0,0.1860043605264906,11.3337,5.843015264548213,match
20.91,20.0,0.1856047856859152,11.9541,6.886047304214492,match
10.98,9.99055882749629,0.1854705381934406,13.5693,8.27985355258174,match
23.88,10.570830558462562,0.1853444878065336,10.7057,8.615656520811587,alias
2.35,1.182977726672629,0.1852568791868601,13.7891,22.0943958581543,alias
20.98,20.0,0.1851480200130557,11.4373,3.641335795330573,match
35.84,6.204316386073652,0.1850575769082903,14.7825,20.42461520665852,not_recovered
34.93,13.21165279429251,0.1847537555522426,11.8557,8.15608829626685,not_recovered
22.05,20.0,0.1847116364968693,11.0956,5.277633784892731,match
14.31,6.6495107573536,0.184686814106372,12.9948,10.608822460345635,alias
18.84,8.974234714481867,0.1845186827173329,12.6626,7.365069278019395,alias
11.98,18.41398740470666,0.1843674240685052,13.6106,3.4203277882410905,not_recovered
29.44,20.0,0.184213389000278,12.0896,5.331197025838232,match
27.81,20.0,0.1841026419290759,12.4382,3.563833505048976,match
15.89,11.026646156899718,0.1840655448928988,12.5852,8.429253918665152,not_recovered
1.6,1.578502475511262,0.1840030124181666,15.7402,18.27985132217585,match
9.92,9.70732133496418,0.1839622009650804,12.1157,8.771726831159777,match
22.57,16.722100985777708,0.1838248186689719,13.8295,4.100306077882579,match
29.23,11.16683417085427,0.183732476327973,11.9064,5.530773417309727,not_recovered
22.55,11.510411271107428,0.1837145434379691,10.4151,8.044270523169317,alias
17.17,20.0,0.1836919904959245,13.4057,5.3184460525211295,match
9.46,9.279271755470186,0.1836545443835626,13.7879,7.9402065144597564,match
6.69,6.606022771188204,0.1836109396280474,14.7987,17.30069918290916,match
7.9,8.879565252137775,0.1835575340858994,12.1753,9.123823984431173,match
7.64,7.292835811099078,0.1835144890344824,10.668,13.595789181953334,match
12.54,12.272601756226871,0.1833870166344922,13.024,7.904583856305038,match
22.17,20.0,0.183338230249258,12.0699,3.63981188042882,match
22.88,11.75829408963437,0.182932111219385,13.6896,4.478618541338978,alias
34.58,18.51524745875687,0.1829208038161986,13.1789,6.006114671914491,alias
8.98,8.357905822175416,0.1829105627481448,14.0604,15.695931039923554,match
5.09,5.06934939319281,0.1828538359251655,14.5226,10.197555107416232,match
12.44,11.09934568702862,0.1826872247718279,13.009,12.749283168181297,match
14.84,7.440567869818521,0.1825854612184297,12.8256,10.962787719784338,alias
14.61,7.1915857605178,0.1825535831885881,13.0231,11.369812857495935,alias
18.68,11.093250798722044,0.1825510310227393,10.263,7.99842655990941,alias
24.82,20.0,0.1824761083268907,12.5438,6.54852443914148,match
15.66,19.53582417582417,0.1824127993580447,12.6554,6.74523397876924,match
16.4,7.9375625089298465,0.1821783463819989,12.3851,7.988333188624654,alias
16.4,8.559762721004583,0.1821684506227582,11.7715,10.646957497448357,alias
13.07,13.298623578695391,0.1820745183001853,13.3649,6.185544433328283,match
14.36,6.756255510626007,0.1820254119909487,11.4345,9.930450134631585,alias
33.31,20.0,0.1815678278510817,13.767,6.281906729031915,alias
22.86,10.791045500898363,0.1814177122449813,13.1718,7.665644575714692,alias
20.59,9.262254084694897,0.1813650155190329,13.6574,7.387895679070051,alias
17.96,7.663551401869158,0.181300455465167,13.6687,8.93544517490146,not_recovered
31.35,20.0,0.1811276288097366,13.4752,9.560520686372705,alias
10.7,9.758903868956128,0.1811093398486324,14.4264,7.979263336706311,match
14.24,12.18378200559241,0.1810443717571476,11.0346,6.980555716986942,match
3.25,3.229143961521136,0.1809365167189126,13.6052,22.45019673316457,match
18.02,9.461807033977689,0.1807809226406265,12.2396,7.078832239592872,alias
24.01,20.0,0.1807432702960641,13.2851,5.101841681930656,match
12.23,12.712814645308924,0.1806810462598023,13.056,7.680848671869437,match
24.73,20.0,0.1805565160001448,13.3869,5.57360836707117,match
15.9,16.805566059139377,0.1804939650955713,14.0391,10.5926300671309,match
10.94,9.660899052256326,0.1804667861470047,12.1752,13.223495893925271,match
28.82,20.0,0.1803586642059362,13.2689,5.464621924342296,match
2.33,2.326034165131469,0.1801909317314964,12.6423,48.38743448077165,match
23.12,20.0,0.1801733087937153,15.1064,5.5279755449713415,match
7.61,7.568801089918256,0.180092164548467,15.0621,8.777884002136714,match
12.56,6.899313856375547,0.1799850707760838,13.5433,9.643497061559492,alias
12.1,5.657043938699659,0.1798022322069332,13.0383,6.816204149922736,alias
15.88,7.5405497115710896,0.1797167055258269,13.4609,9.511365502563876,alias
15.96,8.323469922840662,0.1796704552738998,13.4325,8.54099243150029,alias
6.46,6.642951094104986,0.1796063492338624,13.0459,10.243223760317075,match
21.84,19.64983641347599,0.1795278129202793,13.1067,6.136711082009729,match
23.03,20.0,0.1794465375905118,12.7602,5.647359122678016,match
4.36,4.350941770763989,0.1794373686313215,14.1835,21.820330740961804,match
14.14,18.34709379128137,0.1793847133463129,11.1479,6.410966303864767,match
11.11,6.324747402874626,0.1792462643441908,12.677,10.164730705135002,not_recovered
19.06,9.651667824878388,0.1790613856197317,12.2424,10.251684606804124,alias
22.04,20.0,0.1784843189142623,11.8412,5.193601072060038,match
13.67,7.308666337773392,0.1782966213865158,14.1716,5.61800315257907,alias
11.59,9.537748401218936,0.1782397963363325,14.2509,7.962590188546443,not_recovered
12.28,13.298623578695391,0.1781197690690159,14.5404,4.803906957429237,match
2.01,2.042838757124472,0.1778626509054822,12.6531,29.702676814994565,match
8.14,8.74503167919405,0.177735314691354,13.0649,9.948492289108769,match
25.58,20.0,0.1776301303260048,12.3895,5.502248162667754,match
10.1,4.957390799982153,0.1776192858931659,13.4571,11.120853565321834,alias
18.11,9.207375181272011,0.1773224165917982,12.7241,8.900136170429635,alias
28.37,20.0,0.1772474526317153,12.3692,5.332265022864302,match
19.1,20.0,0.1768203353833684,13.8588,3.5128548802734927,match
2.48,2.4681238615664847,0.1765588798039344,14.0945,14.04218372900289,match
34.25,20.0,0.1763749531583043,14.4999,5.3301864258546505,alias
26.48,20.0,0.1763407963914528,12.2497,6.185312565357074,match
13.33,20.0,0.1762122025595714,13.1365,6.329686075944719,not_recovered
24.56,20.0,0.1762094438824483,13.6793,5.911923086299196,match
28.91,20.0,0.1760524389348396,11.6569,5.734621177574551,match
23.93,20.0,0.1760354062464298,13.6499,5.570673159507181,match
1.96,1.9930581091867945,0.1760304646747313,14.8094,29.83096546377168,match
7.22,7.217278337122442,0.1760187144638776,13.9191,5.761708700262001,match
19.15,17.92385868688498,0.1759966852842833,12.7385,5.753208461457839,match
20.21,20.0,0.1759286565018516,13.3379,5.692380928586802,match
1.66,1.6579127995463905,0.1757861316191253,14.1686,17.991117752855022,match
26.25,20.0,0.1757714518771622,12.8831,3.4014054226266084,match
16.22,16.861673875104334,0.1757326821979711,12.9998,6.31301933297485,match
18.51,20.0,0.1756759793672608,11.0787,8.858430934088783,match
20.64,3.5416367838074745,0.1754681954137794,13.2828,12.72244390613916,not_recovered
9.82,9.693347873500544,0.1752725166959546,13.3139,9.878705204775097,match
28.5,10.705270257250216,0.175267159470735,11.42,8.34143483675065,not_recovered
26.7,10.895807796028436,0.1752127787431211,12.5061,5.481003667437735,alias
9.31,9.651667824878388,0.1751819948162417,13.2818,8.156531842708196,match
27.44,18.11674547529757,0.1751712410642638,12.5476,10.685538109567398,not_recovered
19.07,6.256193693693693,0.1751428730940518,12.092,10.932656017276226,not_recovered
23.73,20.0,0.1750429250366457,12.944,5.334701806837991,match
4.79,2.389873526628237,0.174998658187602,13.2433,21.688122525344024,alias
14.5,9.087265886971457,0.1745995988873459,12.3141,8.028094746922584,not_recovered
20.86,20.0,0.1744669413308171,12.8534,6.050945434277664,match
14.14,13.854978489930794,0.1742895684304198,13.0262,7.384634858431013,match
15.91,14.616851937117676,0.1742295455195039,11.7591,11.325248931183506,match
11.47,9.87337272848447,0.1741893808861096,13.0925,7.873498174659534,match
9.23,8.954345811339,0.1741656367536583,13.8014,8.201341613876295,match
19.51,19.38585012649393,0.174164188852698,11.1795,5.845488120489928,match
25.86,20.0,0.1741032356415583,10.7723,5.963580490029107,match
13.72,12.118006325662558,0.1738197283102636,11.8091,4.591375931715371,match
16.87,4.591227453978224,0.1734636946908683,10.6571,11.836258315998371,not_recovered
2.59,1.2837072810037662,0.1734207833181377,15.0231,23.098476352213265,alias
13.12,6.638585170580152,0.1733690432171008,13.1306,4.895693706629097,alias
31.38,20.0,0.1733642081274145,13.4981,5.403023075034596,alias
34.14,18.34709379128137,0.1733538901719978,12.9868,5.8866089564025925,alias
22.75,14.908090701730844,0.1733470222994191,11.8013,6.80185467405205,not_recovered
14.85,14.126247536710954,0.1732807317146041,12.5793,11.868205690813278,match
35.67,20.0,0.1732268470629609,13.4444,5.525357115508079,alias
16.52,20.0,0.1731891613142245,12.083,5.8845423256011085,match
25.13,10.31183294663573,0.1731713051725071,12.0041,7.297083042756419,not_recovered
28.91,18.89625850340136,0.1731612031962012,11.5265,5.559176145374791,alias
12.43,5.886154742669456,0.1731589273473434,12.635,10.51287282909137,alias
14.52,20.0,0.173149962388515,14.1081,6.002537608898966,not_recovered
13.55,13.360187578909398,0.1730429224856134,11.4328,13.406984062269505,match
25.23,20.0,0.1730252904708843,13.0375,5.3632111307923775,match
29.34,19.5736809653836,0.1729792329590274,13.5455,5.652076936217254,not_recovered
7.72,7.733964431141892,0.1725246041735569,13.945,9.965825841940465,match
21.71,20.0,0.1723000348773488,12.3717,9.448978756457883,match
9.97,4.9978633920338265,0.172295751073868,13.2958,21.592493737144945,alias
35.48,13.316155321188878,0.1720948349832602,12.0136,6.252650532525049,not_recovered
11.32,10.100449979546385,0.1720137896345631,13.6987,9.222355356110032,match
13.07,13.87400886558032,0.172000653708774,13.2808,9.390627161421657,match
4.69,4.756624855516075,0.1719519467678518,12.7982,22.942654755014352,match
11.34,10.370059265481355,0.1718544946051694,12.8933,7.6229664329058915,match
19.17,9.38270562404999,0.1718363669414695,12.8121,7.276620988811243,alias
8.02,8.27912521888156,0.1718252852297516,14.4653,15.197779493974975,match
20.48,20.0,0.1715989640383349,13.482,5.818643860525726,match
1.52,1.5241949312390686,0.1714045545298772,14.1368,16.466446098261667,match
13.09,5.554389122175565,0.1712644769883774,10.0302,12.51008804005466,not_recovered
12.82,10.954892777914717,0.1711848006350938,12.8472,7.8160440442069135,match
19.53,9.347972404509507,0.1709887968811803,12.2299,14.658678871436054,alias
2.57,2.725522181202704,0.1708978173224584,14.0985,24.0737113608624,not_recovered
26.18,20.0,0.1708041439766959,13.6999,5.311812325064384,match
20.08,16.3037417461482,0.1707219573812807,12.1071,6.5519992096858735,match
12.64,5.794977442824731,0.1706328206166622,12.4778,11.099084581701495,alias
22.36,9.275011477941485,0.1705222130232505,13.2859,5.022249891584191,not_recovered
15.82,14.766429663100537,0.1704152237435284,12.2686,3.495018012374067,match
31.58,13.316155321188878,0.1703825042135723,13.8405,6.917612924286803,alias
13.62,6.382697610294118,0.1703241633558455,12.4554,9.834054190217126,alias
5.43,5.495462076810842,0.1702897981386965,14.4772,11.135873048171218,match
23.92,20.0,0.1702854671069789,12.2468,5.351308547858722,match
12.85,6.322767882547089,0.1702845961048615,13.111,9.916320845259827,alias
12.89,6.772109465472054,0.1701719165506689,13.5819,10.569011518137202,alias
24.4,20.0,0.1697807846239013,13.7514,5.209002832152062,match
7.83,7.950057240984544,0.1697747632198952,14.309,7.943414858948934,match
35.65,7.1686183425271786,0.1694787428598094,10.3071,9.599534398349736,not_recovered
11.87,5.852052774339661,0.169445336429906,13.0083,10.94394719001591,alias
8.56,8.794522716479342,0.1693521208421178,13.6011,8.237283650350012,match
23.9,19.36726512114345,0.1692259513174323,12.2153,6.449394933196016,match
24.12,20.0,0.1691399642316798,12.6694,5.916677872095398,match
2.14,2.1541503892050136,0.1690760182222528,14.5783,14.242170809397177,match
13.81,20.0,0.1689588333571225,12.9252,8.524552653077926,not_recovered
17.91,8.922706283878739,0.168861223707717,10.1586,8.46968713923342,alias
16.75,7.424161432580515,0.1688537017822306,13.4604,9.390809146377498,alias
19.56,3.8714960190944088,0.1687008512459742,13.708,8.487163402699966,not_recovered
10.86,9.858917480035492,0.1683248579444393,12.3858,12.117866033040334,match
15.74,7.490225158419847,0.1681258668597404,10.924,7.885767871485842,alias
10.84,9.849304139703923,0.1681098379884322,14.2558,8.593066946081864,match
14.87,15.526830631637784,0.1679634901886826,11.8819,4.032899293845448,match
14.39,7.509715791963772,0.1679433517095625,12.014,17.64705897042863,alias
2.58,2.5843140903381867,0.1678806892751392,15.3155,13.441108180700734,match
3.57,3.560362092445726,0.1678370163449312,14.7007,22.484088498922738,match
17.56,8.466491408541929,0.1677995663863948,13.3445,7.725290433655368,alias
19.03,20.0,0.1677555007922568,13.6883,5.530856396578817,match
22.71,10.364738805970148,0.1677029145693096,13.342,6.630077953128639,alias
8.03,9.31349538977368,0.1674794526883429,12.2779,8.93240056414833,match
25.62,20.0,0.1673269714425052,11.1926,6.162095324444121,match
17.5,13.836000249050494,0.1672487003719347,11.8051,11.046385954303307,match
12.84,13.26369822132028,0.167156887497264,12.6591,7.851299176532968,match
14.78,14.831475672428752,0.167121739443501,12.93,4.290855371541783,match
3.98,4.144735615033106,0.1670711850979678,12.2718,13.932567700902805,match
13.49,15.732389380530972,0.1669343750211877,15.0773,4.003605806261377,match
28.56,19.53582417582417,0.1667247289544115,12.9771,5.430922280113865,match
23.19,20.0,0.1667240583884481,13.9166,5.368852511600226,match
17.86,17.39899780770435,0.1664402300242233,13.4789,5.729130470316126,match
26.01,20.0,0.1663641379225535,14.2337,6.518585907639971,match
17.49,11.247659057549225,0.1658799842820994,11.1503,7.038814833860426,not_recovered
14.65,4.557050282995653,0.1658536207859773,12.7223,12.468215162894044,not_recovered
15.89,5.841899103551618,0.1657258948169844,14.7978,8.759844547330701,not_recovered
4.39,4.3887506418612,0.1657258168675862,14.8816,10.99775876197591,match
16.39,9.839709528869996,0.1654438529727805,13.397,8.2222523397043,not_recovered
24.48,20.0,0.1653950011093589,12.4985,5.25282134866806,match
25.85,18.33044625917677,0.1651902176118441,12.3493,5.804012963815823,match
32.62,20.0,0.1650686507830359,11.5751,5.526183371565579,alias
3.09,3.1305646342837825,0.1650631877803708,15.3822,11.65870047609489,match
13.58,6.965925833045986,0.1649246673713292,12.9542,10.579484051947006,alias
12.99,13.760604371787728,0.1649212672345253,13.3809,7.11353606504181,match
20.58,14.63803438508662,0.164874544764932,10.6505,5.646413218404695,not_recovered
12.99,11.569740198885825,0.1648369212891371,12.8486,8.159646567264643,match
15.16,14.63803438508662,0.1647778692138597,13.6957,6.756509329213234,match
17.28,2.881408677160862,0.164771905025317,10.4075,9.549035034241966,not_recovered
11.25,5.753715498938429,0.1646597785029871,13.1794,10.44479394815692,alias
28.6,20.0,0.1646549448342259,12.3494,5.237917389544772,match
24.81,11.323312101910828,0.1646461016518456,10.929,7.062053611545227,alias
15.23,20.0,0.1645514464225759,10.9241,5.971723681707928,match
10.41,9.674779050023943,0.1645052001517619,13.6622,13.426337318049624,match
14.73,7.509715791963772,0.1644680483800548,13.1606,9.385470071618252,alias
13.47,12.446510585863113,0.1644343799847238,12.4819,8.313670568827526,match
20.9,10.919365141762077,0.1644328857671738,12.5398,7.587349476940943,alias
12.73,10.593002192773382,0.1643756781768322,12.8475,7.625788144631027,match
22.98,18.9316749020276,0.1643351072376264,12.2771,5.340324095269906,match
18.31,17.429019607843134,0.1640682980488584,14.7349,6.233221502025063,match
14.6,16.04476534296029,0.1640073844304513,12.382,6.334327023459446,match
17.12,19.64983641347599,0.1638906895265736,12.5103,5.913735887082549,match
2.5,2.513573432268573,0.1637490043672305,14.4479,27.72702005391225,match
15.58,16.735954209971382,0.1636839900034723,14.0913,5.27062181569158,match
18.62,20.0,0.1636668442381608,12.5451,5.594240976285788,match
4.73,4.350004893804443,0.1636070034264067,13.6838,11.046036762456286,not_recovered
11.42,6.055535874867155,0.1633413938127965,14.1665,9.488071434248186,alias
14.46,20.0,0.1633300876151876,14.1263,6.515343265154617,not_recovered
15.93,8.55613737871554,0.163309649546352,13.7134,9.518239701903877,alias
22.71,16.975021006798563,0.1632714079929738,12.1353,3.695195030966721,match
5.68,5.485017524806239,0.1632362104016555,14.0067,9.95680702080165,match
25.43,18.43078709463382,0.1631731124884497,11.2684,5.726935394639762,match
2.92,1.4770551951504838,0.1630695199268164,12.0003,38.050700097211866,alias
12.95,6.342619020436123,0.1630030633827491,11.5428,16.999844030882034,alias
2.01,1.9718534819336977,0.1628229802052193,13.1801,23.648173591088824,match
23.51,7.145797157373464,0.162738714822973,13.8512,6.61668122547145,not_recovered
21.81,14.03790271636134,0.1627075316827479,12.3678,4.03650427788957,not_recovered
19.28,10.559779509598934,0.1625095562637947,14.5053,7.684815804336433,alias
11.23,2.645224264355776,0.1624460913569246,13.1278,15.457044537837543,not_recovered
25.9,20.0,0.1624372252221232,13.0797,3.822679220211247,match
18.75,8.7073390541123,0.1624004282940525,11.5065,8.504219441330573,alias
13.15,6.6582771535580525,0.1623969945222831,12.4283,8.496964558171934,alias
26.54,9.148997488575077,0.1622973782846203,11.6507,7.701843981402077,not_recovered
36.03,10.808365758754864,0.1622600541220782,11.7149,7.745975336080384,not_recovered
3.12,3.12910993142487,0.1622090783738482,15.5321,14.833946359874083,match
28.83,17.971694298422968,0.16219468130837,13.0892,10.018373449498904,alias
18.52,9.20318065103951,0.161906067997182,10.2195,8.313707265201236,alias
16.42,20.0,0.1617700623781875,14.9074,5.796518480386807,match
26.13,2.9452617627567927,0.1615820616069351,11.4036,7.712417452151898,not_recovered
23.7,20.0,0.1615780716592995,13.4905,5.644144536888548,match
15.35,12.95743440233236,0.1615435210884447,11.4161,7.940440330193813,match
19.62,20.0,0.1615355092599595,12.8539,5.63078953018415,match
20.15,9.72133514151975,0.1613932418266979,13.0272,8.170105045689086,alias
9.58,15.491111885674451,0.1613834809667381,13.6765,5.939452256900286,not_recovered
5.52,5.465725459330496,0.1612972017732834,15.0009,10.172806266363278,match
33.39,10.269895554117756,0.1612645050088607,10.1095,7.164404219045571,not_recovered
16.52,20.0,0.1610302958894766,13.4469,5.114497776639251,match
18.33,3.4639065982884665,0.1609606139646026,13.3645,9.13959435498609,not_recovered
14.71,7.459800597536003,0.1608812892679363,12.7592,9.621105618791445,alias
21.01,10.045203869451225,0.1608030287878008,13.0109,7.766522512999239,alias
22.04,9.287804062526122,0.1608023671950321,15.0238,7.961899082804643,alias
18.25,9.365306810519217,0.1607568816073422,11.8394,8.294256477414997,alias
1.56,1.5637182464288226,0.160696742285758,15.4861,18.927671115165232,match
17.17,8.516460353351473,0.160562591648725,11.7438,8.229375180099998,alias
5.55,2.4038076694250634,0.1604852588119427,12.4343,23.47050294269932,not_recovered
